user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
U002796,285,3,205.63,2,4,1,241,At Risk
U002797,315,3,1234.99,2,4,3,243,At Risk
U002798,178,2,708.8000000000001,3,3,3,333,Loyal
U002799,656,1,507.36,1,1,2,112,Lost
U002800,513,1,1216.9499999999998,1,1,3,113,Lost
U002802,155,2,343.12,3,3,2,332,Loyal
U002803,293,2,795.6800000000001,2,3,3,233,At Risk
U002805,489,2,285.40999999999997,1,3,2,132,Lost
U002806,51,2,157.39,5,3,1,531,Loyal
U002807,448,1,447.76,1,1,2,112,Lost
U002808,54,4,1361.4,5,5,4,554,Champions
U002809,96,3,669.92,4,4,3,443,Loyal
U002810,351,1,1609.31,2,1,4,214,At Risk
U002811,8,1,1105.1399999999999,5,1,3,513,Potential
U002812,274,1,103.56,2,1,1,211,At Risk
U002814,20,2,7229.33,5,3,5,535,Loyal
U002815,71,2,890.0400000000001,4,3,3,433,Loyal
U002816,266,3,315.99,2,4,2,242,At Risk
U002817,488,2,1818.23,1,3,4,134,Lost
U002818,289,3,2078.5099999999998,2,4,4,244,At Risk
U002820,192,3,1370.7,3,4,4,344,Loyal
U002821,496,1,47.96,1,1,1,111,Lost
U002822,73,2,1539.47,4,3,4,434,Loyal
U002823,135,2,274.05,4,3,1,431,Loyal
U002824,387,2,219.02,2,3,1,231,At Risk
U002826,211,3,2806.81,3,4,5,345,Loyal
U002828,69,5,1522.37,4,5,4,454,Champions
U002829,249,1,99.78,3,1,1,311,Potential
U002830,5,3,2158.18,5,4,4,544,Champions
U002831,498,1,83.6,1,1,1,111,Lost
U002832,146,1,346.41,4,1,2,412,Potential
U002834,95,4,2511.01,4,5,5,455,Champions
U002835,54,1,134.5,5,1,1,511,Potential
U002836,212,4,4073.08,3,5,5,355,Loyal
U002837,181,2,2239.01,3,3,4,334,Loyal
U002838,271,2,128.27,2,3,1,231,At Risk
U002840,639,1,555.49,1,1,2,112,Lost
U002841,27,4,955.49,5,5,3,553,Loyal
U002842,219,3,1921.33,3,4,4,344,Loyal
U002843,192,4,682.39,3,5,3,353,Loyal
U002844,327,1,1280.15,2,1,4,214,At Risk
U002845,119,3,622.39,4,4,2,442,Loyal
U002847,141,5,2197.7799999999997,4,5,4,454,Champions
U002848,498,2,4613.69,1,3,5,135,Lost
U002849,112,3,2080.26,4,4,4,444,Champions
U002850,247,3,2269.12,3,4,5,345,Loyal
U002851,160,2,5964.26,3,3,5,335,Loyal
U002852,7,3,738.16,5,4,3,543,Loyal
U002853,100,5,1384.63,4,5,4,454,Champions
U002854,574,1,169.57999999999998,1,1,1,111,Lost
U002855,149,3,655.48,3,4,2,342,Loyal
U002856,83,4,1221.93,4,5,3,453,Loyal
U002857,416,1,96.63,1,1,1,111,Lost
U002858,326,2,1967.15,2,3,4,234,At Risk
U002859,203,2,1067.31,3,3,3,333,Loyal
U002861,238,2,3153.71,3,3,5,335,Loyal
U002862,338,3,875.8799999999999,2,4,3,243,At Risk
U002863,30,5,3095.8100000000004,5,5,5,555,Champions
U002864,44,3,1186.04,5,4,3,543,Loyal
U002865,82,2,175.03,4,3,1,431,Loyal
U002866,41,3,602.9,5,4,2,542,Loyal
U002867,38,2,854.76,5,3,3,533,Loyal
U002868,384,3,4004.4700000000003,2,4,5,245,At Risk
U002869,249,1,329.39,3,1,2,312,Potential
U002870,42,5,3314.82,5,5,5,555,Champions
U002871,132,4,2844.2,4,5,5,455,Champions
U002872,561,1,55.11,1,1,1,111,Lost
U002874,44,2,70.11,5,3,1,531,Loyal
U002875,513,2,218.5,1,3,1,131,Lost
U002876,566,1,211.39,1,1,1,111,Lost
U002877,407,2,1657.96,2,3,4,234,At Risk
U002878,151,4,1110.92,3,5,3,353,Loyal
U002880,233,2,622.3599999999999,3,3,2,332,Loyal
U002881,135,2,269.28,4,3,1,431,Loyal
U002882,209,3,1131.8200000000002,3,4,3,343,Loyal
U002883,221,2,731.97,3,3,3,333,Loyal
U002884,93,2,392.79,4,3,2,432,Loyal
U002885,28,5,3288.73,5,5,5,555,Champions
U002887,88,2,1057.35,4,3,3,433,Loyal
U002888,14,5,3154.21,5,5,5,555,Champions
U002889,133,1,1090.0700000000002,4,1,3,413,Potential
U002890,76,3,1121.42,4,4,3,443,Loyal
U002891,436,2,691.55,1,3,3,133,Lost
U002893,134,3,1458.88,4,4,4,444,Champions
U002894,60,2,379.53000000000003,5,3,2,532,Loyal
U002895,154,3,3813.94,3,4,5,345,Loyal
U002897,183,1,30.099999999999998,3,1,1,311,Potential
U002898,71,2,235.89,4,3,1,431,Loyal
U002899,104,2,2037.48,4,3,4,434,Loyal
U002900,428,1,301.84000000000003,1,1,2,112,Lost
U002902,342,2,825.13,2,3,3,233,At Risk
U002903,163,3,1207.8600000000001,3,4,3,343,Loyal
U002904,101,2,2083.9300000000003,4,3,4,434,Loyal
U002906,5,2,1177.75,5,3,3,533,Loyal
U002907,671,1,590.96,1,1,2,112,Lost
U002908,377,2,986.39,2,3,3,233,At Risk
U002910,158,5,676.0699999999999,3,5,3,353,Loyal
U002911,174,3,801.14,3,4,3,343,Loyal
U002912,68,2,518.42,4,3,2,432,Loyal
U002913,150,4,257.39,3,5,1,351,Loyal
U002914,675,1,226.36,1,1,1,111,Lost
U002915,139,3,3364.45,4,4,5,445,Champions
U002916,454,1,294.78,1,1,2,112,Lost
U002917,201,3,580.6800000000001,3,4,2,342,Loyal
U002918,252,2,796.0,3,3,3,333,Loyal
U002919,122,4,1091.86,4,5,3,453,Loyal
U002920,116,1,1062.28,4,1,3,413,Potential
U002921,15,3,396.86,5,4,2,542,Loyal
U002922,44,2,4172.9400000000005,5,3,5,535,Loyal
U002923,106,3,575.77,4,4,2,442,Loyal
U002924,75,4,740.0899999999999,4,5,3,453,Loyal
U002925,107,4,2749.2000000000003,4,5,5,455,Champions
U002926,473,1,801.76,1,1,3,113,Lost
U002927,451,1,1158.8799999999999,1,1,3,113,Lost
U002928,150,4,621.74,3,5,2,352,Loyal
U002930,91,2,478.54,4,3,2,432,Loyal
U002931,80,4,3600.23,4,5,5,455,Champions
U002932,392,3,2881.64,2,4,5,245,At Risk
U002934,419,3,2455.35,1,4,5,145,Lost
U002935,272,2,3498.0699999999997,2,3,5,235,At Risk
U002936,468,1,40.54,1,1,1,111,Lost
U002937,248,4,2373.48,3,5,5,355,Loyal
U002938,147,1,607.55,3,1,2,312,Potential
U002939,428,1,61.52,1,1,1,111,Lost
U002940,546,1,612.66,1,1,2,112,Lost
U002941,345,3,761.47,2,4,3,243,At Risk
U002942,392,2,925.7199999999999,2,3,3,233,At Risk
U002944,322,1,311.05,2,1,2,212,At Risk
U002945,630,1,287.16,1,1,2,112,Lost
U002946,225,1,281.03,3,1,2,312,Potential
U002947,242,4,710.0,3,5,3,353,Loyal
U002948,110,2,851.2900000000001,4,3,3,433,Loyal
U002949,138,3,227.19,4,4,1,441,Loyal
U002950,97,3,791.86,4,4,3,443,Loyal
U002951,515,2,290.94,1,3,2,132,Lost
U002952,303,1,565.47,2,1,2,212,At Risk
U002953,10,3,1459.8799999999999,5,4,4,544,Champions
U002955,158,2,133.23000000000002,3,3,1,331,Loyal
U002956,94,3,236.15,4,4,1,441,Loyal
U002958,182,3,1081.36,3,4,3,343,Loyal
U002959,358,2,2903.7799999999997,2,3,5,235,At Risk
U002960,51,4,1590.75,5,5,4,554,Champions
U002961,107,4,2145.53,4,5,4,454,Champions
U002962,254,3,1924.48,2,4,4,244,At Risk
U002963,417,1,243.35,1,1,1,111,Lost
U002964,199,2,124.53,3,3,1,331,Loyal
U002965,542,2,398.76,1,3,2,132,Lost
U002966,510,2,2776.0,1,3,5,135,Lost
U002968,241,1,59.91,3,1,1,311,Potential
U002969,315,3,2804.38,2,4,5,245,At Risk
U002970,78,2,1341.76,4,3,4,434,Loyal
U002972,6,4,5883.26,5,5,5,555,Champions
U002973,55,3,917.28,5,4,3,543,Loyal
U002974,95,2,641.39,4,3,2,432,Loyal
U002976,471,1,134.57,1,1,1,111,Lost
U002977,76,4,4226.21,4,5,5,455,Champions
U002978,597,1,112.33,1,1,1,111,Lost
U002979,619,1,1887.1,1,1,4,114,Lost
U002980,145,3,1872.77,4,4,4,444,Champions
U002981,268,3,1265.3,2,4,4,244,At Risk
U002982,98,4,822.52,4,5,3,453,Loyal
U002983,27,2,1596.02,5,3,4,534,Loyal
U002985,454,1,318.23,1,1,2,112,Lost
U002986,353,2,427.78999999999996,2,3,2,232,At Risk
U002987,82,3,915.96,4,4,3,443,Loyal
U002988,589,1,907.52,1,1,3,113,Lost
U002990,88,1,758.21,4,1,3,413,Potential
U002991,110,1,370.69,4,1,2,412,Potential
U002992,612,1,175.12,1,1,1,111,Lost
U002993,186,3,1972.89,3,4,4,344,Loyal
U002995,88,5,2787.46,4,5,5,455,Champions
U002996,273,2,889.03,2,3,3,233,At Risk
U002997,354,2,490.98,2,3,2,232,At Risk
U002998,337,2,57.21,2,3,1,231,At Risk
U002999,195,2,252.63,3,3,1,331,Loyal
U003002,468,1,453.07000000000005,1,1,2,112,Lost
U003003,70,3,1585.56,4,4,4,444,Champions
U003004,446,2,551.4300000000001,1,3,2,132,Lost
U003005,81,6,6498.16,4,5,5,455,Champions
U003006,208,2,185.17000000000002,3,3,1,331,Loyal
U003007,394,2,677.0799999999999,2,3,3,233,At Risk
U003008,109,2,326.48,4,3,2,432,Loyal
U003009,73,4,460.09000000000003,4,5,2,452,Loyal
U003010,301,1,50.42,2,1,1,211,At Risk
U003011,209,1,3116.49,3,1,5,315,Potential
U003012,176,2,400.26,3,3,2,332,Loyal
U003013,32,2,1773.8400000000001,5,3,4,534,Loyal
U003016,16,3,325.78000000000003,5,4,2,542,Loyal
U003017,84,3,202.94,4,4,1,441,Loyal
U003018,194,4,1924.18,3,5,4,354,Loyal
U003019,6,4,2017.21,5,5,4,554,Champions
U003020,81,3,3578.21,4,4,5,445,Champions
U003021,480,1,1151.47,1,1,3,113,Lost
U003022,309,2,1454.75,2,3,4,234,At Risk
U003023,595,1,465.75,1,1,2,112,Lost
U003024,148,2,1073.22,3,3,3,333,Loyal
U003026,238,2,2542.74,3,3,5,335,Loyal
U003027,174,1,1331.4699999999998,3,1,4,314,Potential
U003028,172,3,1021.34,3,4,3,343,Loyal
U003029,361,3,1219.74,2,4,3,243,At Risk
U003030,91,4,2699.96,4,5,5,455,Champions
U003031,318,1,1510.92,2,1,4,214,At Risk
U003032,228,3,1618.27,3,4,4,344,Loyal
U003034,173,3,737.88,3,4,3,343,Loyal
U003035,398,3,2573.88,2,4,5,245,At Risk
U003037,629,1,788.5799999999999,1,1,3,113,Lost
U003038,326,1,346.46,2,1,2,212,At Risk
U003041,225,1,21.46,3,1,1,311,Potential
U003042,414,2,1413.27,1,3,4,134,Lost
U003043,308,1,236.34,2,1,1,211,At Risk
U003044,504,2,3050.5299999999997,1,3,5,135,Lost
U003045,152,1,69.43,3,1,1,311,Potential
U003046,46,1,17.75,5,1,1,511,Potential
U003047,0,4,2591.3,5,5,5,555,Champions
U003048,180,3,2041.27,3,4,4,344,Loyal
U003050,393,1,45.1,2,1,1,211,At Risk
U003051,55,3,1523.6599999999999,5,4,4,544,Champions
U003052,217,2,2062.99,3,3,4,334,Loyal
U003053,501,2,2511.95,1,3,5,135,Lost
U003055,158,3,2059.25,3,4,4,344,Loyal
U003056,502,2,932.15,1,3,3,133,Lost
U003057,508,2,1464.45,1,3,4,134,Lost
U003059,102,1,296.17,4,1,2,412,Potential
U003060,86,3,659.62,4,4,2,442,Loyal
U003061,499,2,2439.2599999999998,1,3,5,135,Lost
U003062,129,1,118.08,4,1,1,411,Potential
U003063,387,1,927.75,2,1,3,213,At Risk
U003064,427,2,2878.2599999999998,1,3,5,135,Lost
U003065,584,1,291.26,1,1,2,112,Lost
U003066,537,3,798.9000000000001,1,4,3,143,Lost
U003067,8,3,2329.12,5,4,5,545,Champions
U003068,149,3,2247.14,3,4,4,344,Loyal
U003071,96,1,137.93,4,1,1,411,Potential
U003072,319,4,2118.38,2,5,4,254,At Risk
U003073,405,3,519.5899999999999,2,4,2,242,At Risk
U003074,249,2,352.31,3,3,2,332,Loyal
U003075,40,2,1346.1399999999999,5,3,4,534,Loyal
U003076,167,2,1662.64,3,3,4,334,Loyal
U003077,560,1,2838.11,1,1,5,115,Lost
U003078,47,3,2647.69,5,4,5,545,Champions
U003079,191,4,2021.38,3,5,4,354,Loyal
U003080,63,3,2043.69,5,4,4,544,Champions
U003081,26,3,178.32999999999998,5,4,1,541,Loyal
U003082,176,4,5148.12,3,5,5,355,Loyal
U003084,131,1,84.37,4,1,1,411,Potential
U003085,616,1,739.6500000000001,1,1,3,113,Lost
U003086,374,2,818.7399999999999,2,3,3,233,At Risk
U003088,320,3,3796.12,2,4,5,245,At Risk
U003089,486,3,5010.74,1,4,5,145,Lost
U003090,294,1,2960.66,2,1,5,215,At Risk
U003091,97,3,1502.69,4,4,4,444,Champions
U003092,71,2,2112.33,4,3,4,434,Loyal
U003094,83,2,783.48,4,3,3,433,Loyal
U003095,77,2,50.08,4,3,1,431,Loyal
U003098,180,5,4065.92,3,5,5,355,Loyal
U003099,225,1,456.76,3,1,2,312,Potential
U003100,201,3,235.57,3,4,1,341,Loyal
U003102,420,1,131.55,1,1,1,111,Lost
U003103,78,3,772.61,4,4,3,443,Loyal
U003104,195,1,424.2,3,1,2,312,Potential
U003105,197,4,1382.5599999999997,3,5,4,354,Loyal
U003106,606,2,540.46,1,3,2,132,Lost
U003107,347,1,135.85,2,1,1,211,At Risk
U003109,127,3,1404.44,4,4,4,444,Champions
U003110,347,1,53.75,2,1,1,211,At Risk
U003111,80,2,721.1700000000001,4,3,3,433,Loyal
U003112,52,3,1175.45,5,4,3,543,Loyal
U003113,219,2,1723.77,3,3,4,334,Loyal
U003114,154,2,205.14999999999998,3,3,1,331,Loyal
U003115,45,1,231.74,5,1,1,511,Potential
U003116,385,2,3420.79,2,3,5,235,At Risk
U003117,394,2,2661.44,2,3,5,235,At Risk
U003119,133,3,2931.7300000000005,4,4,5,445,Champions
U003120,4,3,729.44,5,4,3,543,Loyal
U003121,477,1,252.14999999999998,1,1,1,111,Lost
U003122,172,5,3037.04,3,5,5,355,Loyal
U003123,545,1,88.17,1,1,1,111,Lost
U003124,5,2,344.23,5,3,2,532,Loyal
U003125,143,4,4504.2,4,5,5,455,Champions
U003127,115,3,2972.82,4,4,5,445,Champions
U003128,196,1,50.15,3,1,1,311,Potential
U003130,3,3,1184.78,5,4,3,543,Loyal
U003133,46,2,595.05,5,3,2,532,Loyal
U003134,197,1,476.16,3,1,2,312,Potential
U003135,260,2,1585.15,2,3,4,234,At Risk
U003136,311,3,1738.43,2,4,4,244,At Risk
U003137,515,3,1017.6,1,4,3,143,Lost
U003138,40,2,395.67,5,3,2,532,Loyal
U003139,29,1,505.68,5,1,2,512,Potential
U003140,38,3,561.66,5,4,2,542,Loyal
U003142,6,4,657.67,5,5,2,552,Loyal
U003143,444,1,189.9,1,1,1,111,Lost
U003144,56,4,4439.6,5,5,5,555,Champions
U003145,1,4,1403.19,5,5,4,554,Champions
U003146,263,1,1504.31,2,1,4,214,At Risk
U003147,310,4,992.7700000000001,2,5,3,253,At Risk
U003148,208,2,195.8,3,3,1,331,Loyal
U003149,20,2,416.27,5,3,2,532,Loyal
U003150,491,1,30.81,1,1,1,111,Lost
U003153,506,2,3204.85,1,3,5,135,Lost
U003154,215,3,745.1600000000001,3,4,3,343,Loyal
U003156,67,2,269.29,4,3,1,431,Loyal
U003157,592,1,97.24,1,1,1,111,Lost
U003158,526,1,158.29999999999998,1,1,1,111,Lost
U003159,32,4,949.06,5,5,3,553,Loyal
U003160,506,1,18.65,1,1,1,111,Lost
U003161,113,3,2946.3199999999997,4,4,5,445,Champions
U003162,584,2,603.13,1,3,2,132,Lost
U003163,314,1,141.36,2,1,1,211,At Risk
U003164,288,2,562.3299999999999,2,3,2,232,At Risk
U003165,176,2,182.23,3,3,1,331,Loyal
U003166,579,2,174.17000000000002,1,3,1,131,Lost
U003167,680,1,1439.84,1,1,4,114,Lost
U003168,526,1,24.98,1,1,1,111,Lost
U003169,54,1,984.2,5,1,3,513,Potential
U003170,51,2,1042.09,5,3,3,533,Loyal
U003171,400,2,813.47,2,3,3,233,At Risk
U003172,72,2,960.64,4,3,3,433,Loyal
U003173,37,2,3987.48,5,3,5,535,Loyal
U003174,124,3,750.1700000000001,4,4,3,443,Loyal
U003175,31,4,2128.68,5,5,4,554,Champions
U003176,101,1,77.34,4,1,1,411,Potential
U003177,71,3,1407.21,4,4,4,444,Champions
U003178,189,4,1526.92,3,5,4,354,Loyal
U003179,493,2,1213.5700000000002,1,3,3,133,Lost
U003180,336,1,1871.26,2,1,4,214,At Risk
U003181,228,3,638.48,3,4,2,342,Loyal
U003182,140,2,192.23000000000002,4,3,1,431,Loyal
U003183,195,2,3270.12,3,3,5,335,Loyal
U003186,489,1,435.57,1,1,2,112,Lost
U003187,272,3,296.92,2,4,2,242,At Risk
U003188,224,2,2031.78,3,3,4,334,Loyal
U003189,394,2,2271.46,2,3,5,235,At Risk
U003190,191,4,2895.44,3,5,5,355,Loyal
U003191,566,1,370.36,1,1,2,112,Lost
U003192,28,2,2619.44,5,3,5,535,Loyal
U003193,106,3,393.82,4,4,2,442,Loyal
U003194,120,3,2107.16,4,4,4,444,Champions
U003195,246,3,586.48,3,4,2,342,Loyal
U003196,119,3,4841.62,4,4,5,445,Champions
U003197,134,3,1301.11,4,4,4,444,Champions
U003198,243,2,3622.4100000000003,3,3,5,335,Loyal
U003200,300,1,250.33999999999997,2,1,1,211,At Risk
U003201,656,1,510.62,1,1,2,112,Lost
U003202,473,1,37.95,1,1,1,111,Lost
U003204,195,2,1245.3799999999999,3,3,3,333,Loyal
U003205,256,1,631.4100000000001,2,1,2,212,At Risk
U003206,360,1,3753.8999999999996,2,1,5,215,At Risk
U003207,60,2,989.7,5,3,3,533,Loyal
U003208,479,1,185.17000000000002,1,1,1,111,Lost
U003209,177,4,4167.79,3,5,5,355,Loyal
U003210,338,5,4435.95,2,5,5,255,At Risk
U003211,352,2,865.68,2,3,3,233,At Risk
U003212,310,2,1117.66,2,3,3,233,At Risk
U003213,362,3,694.24,2,4,3,243,At Risk
U003214,141,3,1848.32,4,4,4,444,Champions
U003216,562,3,1798.8,1,4,4,144,Lost
U003217,164,4,1956.4900000000002,3,5,4,354,Loyal
U003218,167,1,157.71,3,1,1,311,Potential
U003219,6,3,963.46,5,4,3,543,Loyal
U003220,81,5,1716.88,4,5,4,454,Champions
U003221,48,3,1995.0600000000002,5,4,4,544,Champions
U003222,501,1,267.66,1,1,1,111,Lost
U003223,305,5,3576.3,2,5,5,255,At Risk
U003224,601,1,104.68,1,1,1,111,Lost
U003225,164,3,1035.12,3,4,3,343,Loyal
U003226,95,1,807.9,4,1,3,413,Potential
U003227,100,4,1600.8799999999999,4,5,4,454,Champions
U003228,11,3,1300.45,5,4,4,544,Champions
U003229,13,2,2731.7000000000003,5,3,5,535,Loyal
U003230,134,3,2708.23,4,4,5,445,Champions
U003231,643,1,548.83,1,1,2,112,Lost
U003233,503,1,1448.8500000000001,1,1,4,114,Lost
U003234,62,4,1107.82,5,5,3,553,Loyal
U003235,77,2,3568.33,4,3,5,435,Loyal
U003236,128,3,1857.1,4,4,4,444,Champions
U003237,510,3,350.15999999999997,1,4,2,142,Lost
U003238,566,1,28.77,1,1,1,111,Lost
U003239,142,6,3809.6600000000003,4,5,5,455,Champions
U003240,48,4,1700.43,5,5,4,554,Champions
U003241,397,1,1707.5900000000001,2,1,4,214,At Risk
U003242,299,4,779.5799999999999,2,5,3,253,At Risk
U003243,76,4,3961.68,4,5,5,455,Champions
U003244,54,4,1256.88,5,5,4,554,Champions
U003245,108,1,993.13,4,1,3,413,Potential
U003246,584,1,69.57,1,1,1,111,Lost
U003247,213,4,5741.830000000001,3,5,5,355,Loyal
U003249,397,2,112.82000000000001,2,3,1,231,At Risk
U003250,217,1,15.879999999999999,3,1,1,311,Potential
U003251,163,2,320.62,3,3,2,332,Loyal
U003252,246,1,3090.16,3,1,5,315,Potential
U003253,199,2,2874.19,3,3,5,335,Loyal
U003254,246,2,582.86,3,3,2,332,Loyal
U003255,77,3,1167.93,4,4,3,443,Loyal
U003256,24,3,365.89,5,4,2,542,Loyal
U003257,597,1,126.37,1,1,1,111,Lost
U003258,290,1,331.52,2,1,2,212,At Risk
U003259,303,1,693.46,2,1,3,213,At Risk
U003260,122,3,3056.23,4,4,5,445,Champions
U003262,191,4,1664.52,3,5,4,354,Loyal
U003263,31,3,1340.5300000000002,5,4,4,544,Champions
U003264,65,3,304.45000000000005,5,4,2,542,Loyal
U003265,373,4,1067.38,2,5,3,253,At Risk
U003266,302,4,1579.21,2,5,4,254,At Risk
U003267,443,1,715.27,1,1,3,113,Lost
U003268,418,3,1218.54,1,4,3,143,Lost
U003269,146,2,1609.5099999999998,4,3,4,434,Loyal
U003270,338,2,833.45,2,3,3,233,At Risk
U003271,24,2,1391.76,5,3,4,534,Loyal
U003273,232,4,1946.8400000000001,3,5,4,354,Loyal
U003274,309,2,494.05,2,3,2,232,At Risk
U003275,146,4,3658.48,4,5,5,455,Champions
U003276,48,4,336.32,5,5,2,552,Loyal
U003277,156,3,935.85,3,4,3,343,Loyal
U003278,428,1,659.67,1,1,2,112,Lost
U003279,586,3,3461.78,1,4,5,145,Lost
U003280,355,2,453.74,2,3,2,232,At Risk
U003281,217,1,40.36,3,1,1,311,Potential
U003282,278,3,1623.12,2,4,4,244,At Risk
U003284,89,2,621.31,4,3,2,432,Loyal
U003285,577,1,63.31,1,1,1,111,Lost
U003286,44,3,1958.2199999999998,5,4,4,544,Champions
U003287,153,2,601.45,3,3,2,332,Loyal
U003288,312,3,822.24,2,4,3,243,At Risk
U003289,4,6,5738.31,5,5,5,555,Champions
U003290,52,4,1195.44,5,5,3,553,Loyal
U003292,241,2,893.7099999999999,3,3,3,333,Loyal
U003293,458,1,465.11,1,1,2,112,Lost
U003294,128,2,856.72,4,3,3,433,Loyal
U003295,23,1,686.89,5,1,3,513,Potential
U003296,93,3,2064.45,4,4,4,444,Champions
U003297,448,1,64.76,1,1,1,111,Lost
U003298,340,2,93.42,2,3,1,231,At Risk
U003301,642,1,739.24,1,1,3,113,Lost
U003302,386,2,1635.26,2,3,4,234,At Risk
U003303,157,3,360.3,3,4,2,342,Loyal
U003304,56,3,420.90999999999997,5,4,2,542,Loyal
U003305,40,3,606.9000000000001,5,4,2,542,Loyal
U003306,68,2,497.76,4,3,2,432,Loyal
U003307,227,4,4135.04,3,5,5,355,Loyal
U003310,1,1,67.52,5,1,1,511,Potential
U003311,274,3,1419.42,2,4,4,244,At Risk
U003313,420,2,458.70000000000005,1,3,2,132,Lost
U003314,120,3,2928.82,4,4,5,445,Champions
U003316,55,4,3792.67,5,5,5,555,Champions
U003318,294,1,439.51,2,1,2,212,At Risk
U003319,44,9,5372.75,5,5,5,555,Champions
U003320,228,2,333.18,3,3,2,332,Loyal
U003321,72,7,1753.94,4,5,4,454,Champions
U003323,661,1,242.11,1,1,1,111,Lost
U003324,8,2,1286.93,5,3,4,534,Loyal
U003325,247,1,469.41999999999996,3,1,2,312,Potential
U003326,218,4,736.25,3,5,3,353,Loyal
U003328,250,1,1417.6,3,1,4,314,Potential
U003329,567,3,114.61000000000001,1,4,1,141,Lost
U003330,112,4,505.82,4,5,2,452,Loyal
U003331,513,3,2136.04,1,4,4,144,Lost
U003332,524,1,115.92,1,1,1,111,Lost
U003333,346,1,484.38,2,1,2,212,At Risk
U003334,225,2,327.15,3,3,2,332,Loyal
U003335,89,4,5155.36,4,5,5,455,Champions
U003336,486,2,1502.72,1,3,4,134,Lost
U003337,653,1,64.11,1,1,1,111,Lost
U003339,120,4,3450.95,4,5,5,455,Champions
U003340,35,1,326.49,5,1,2,512,Potential
U003341,173,3,791.9200000000001,3,4,3,343,Loyal
U003342,194,4,3591.69,3,5,5,355,Loyal
U003343,582,2,367.84000000000003,1,3,2,132,Lost
U003344,199,2,58.96000000000001,3,3,1,331,Loyal
U003345,147,1,803.47,3,1,3,313,Potential
U003347,135,4,3387.0499999999997,4,5,5,455,Champions
U003348,24,4,2069.3199999999997,5,5,4,554,Champions
U003349,422,4,772.1999999999999,1,5,3,153,Lost
U003351,126,4,722.67,4,5,3,453,Loyal
U003353,143,2,331.94,4,3,2,432,Loyal
U003355,252,2,319.8,3,3,2,332,Loyal
U003356,375,2,832.67,2,3,3,233,At Risk
U003357,452,1,41.23,1,1,1,111,Lost
U003358,381,1,266.4,2,1,1,211,At Risk
U003359,268,3,705.82,2,4,3,243,At Risk
U003360,385,2,1777.68,2,3,4,234,At Risk
U003361,2,3,2012.06,5,4,4,544,Champions
U003362,457,1,556.74,1,1,2,112,Lost
U003364,210,2,2977.31,3,3,5,335,Loyal
U003365,261,4,4229.92,2,5,5,255,At Risk
U003366,43,1,124.32,5,1,1,511,Potential
U003367,157,2,490.07,3,3,2,332,Loyal
U003368,99,2,235.46999999999997,4,3,1,431,Loyal
U003369,519,2,561.3199999999999,1,3,2,132,Lost
U003370,331,2,2419.12,2,3,5,235,At Risk
U003371,622,1,32.08,1,1,1,111,Lost
U003372,53,2,452.9,5,3,2,532,Loyal
U003373,129,1,2578.01,4,1,5,415,Potential
U003374,17,2,1498.74,5,3,4,534,Loyal
U003375,39,4,3411.5,5,5,5,555,Champions
U003376,127,1,985.62,4,1,3,413,Potential
U003377,511,3,661.12,1,4,2,142,Lost
U003378,9,3,3054.61,5,4,5,545,Champions
U003379,419,1,756.87,1,1,3,113,Lost
U003380,401,1,1702.83,2,1,4,214,At Risk
U003381,532,1,829.62,1,1,3,113,Lost
U003382,141,2,284.37,4,3,2,432,Loyal
U003383,253,3,2480.5,2,4,5,245,At Risk
U003384,91,4,1578.55,4,5,4,454,Champions
U003385,356,1,957.87,2,1,3,213,At Risk
U003386,143,2,1517.9099999999999,4,3,4,434,Loyal
U003387,287,3,318.16,2,4,2,242,At Risk
U003388,231,2,1479.34,3,3,4,334,Loyal
U003389,400,1,90.15,2,1,1,211,At Risk
U003391,58,3,1805.6599999999999,5,4,4,544,Champions
U003392,77,2,1756.27,4,3,4,434,Loyal
U003394,158,4,2133.56,3,5,4,354,Loyal
U003395,227,3,2357.22,3,4,5,345,Loyal
U003397,47,3,985.01,5,4,3,543,Loyal
U003398,39,3,643.06,5,4,2,542,Loyal
U003399,79,4,2758.53,4,5,5,455,Champions
U003400,198,4,2404.33,3,5,5,355,Loyal
U003401,225,1,97.42,3,1,1,311,Potential
U003402,64,3,637.73,5,4,2,542,Loyal
U003404,455,3,501.68,1,4,2,142,Lost
U003407,163,4,2879.06,3,5,5,355,Loyal
U003408,169,2,210.69,3,3,1,331,Loyal
U003409,22,3,2134.9700000000003,5,4,4,544,Champions
U003410,173,2,500.44,3,3,2,332,Loyal
U003411,73,4,5395.73,4,5,5,455,Champions
U003412,351,1,168.25,2,1,1,211,At Risk
U003413,76,2,1768.6200000000001,4,3,4,434,Loyal
U003414,100,4,1456.3400000000001,4,5,4,454,Champions
U003415,398,2,170.76999999999998,2,3,1,231,At Risk
U003417,93,1,1020.56,4,1,3,413,Potential
U003418,21,2,1017.29,5,3,3,533,Loyal
U003419,478,1,242.47,1,1,1,111,Lost
U003421,206,2,1351.1200000000001,3,3,4,334,Loyal
U003422,375,1,756.79,2,1,3,213,At Risk
U003423,628,1,223.83,1,1,1,111,Lost
