CustomerID,Recency,Frequency,Monetary
U003466,263.0,1,226.24
U003467,276.0,2,847.79
U003468,-88.0,2,2940.95
U003470,-69.0,2,1066.82
U003471,314.0,2,127.07
U003472,277.0,2,1507.56
U003473,2.0,1,397.02
U003474,306.0,4,2053.87
U003475,150.0,1,777.12
U003476,186.0,3,1879.1
U003477,-114.0,3,1402.58
U003478,-199.0,1,1772.84
U003479,-239.0,2,332.91
U003480,246.0,3,2588.44
U003481,347.0,3,2579.01
U003482,-48.0,1,770.82
U003485,-89.0,6,2183.51
U003486,-57.0,2,676.44
U003487,-297.0,3,2810.6
U003488,-18.0,1,266.16
U003489,87.0,1,413.72
U003490,-99.0,1,138.66
U003491,-176.0,2,607.79
U003492,132.0,1,97.42
U003493,355.0,1,190.54
U003494,-231.0,2,889.4
U003495,-180.0,3,1246.7
U003496,41.0,4,3234.31
U003497,-249.0,2,243.44
U003498,342.0,3,529.73
U003499,-171.0,2,920.54
U003502,-239.0,3,1178.7
U003503,37.0,1,387.3
U003505,-243.0,3,2137.2
U003506,-242.0,3,1794.3
U003507,93.0,3,896.22
U003508,-295.0,2,73.36
U003509,174.0,2,1318.71
U003510,348.0,1,1441.65
U003511,-209.0,2,1152.71
U003512,135.0,2,439.94
U003513,221.0,1,26.13
U003514,-271.0,3,1628.91
U003515,-59.0,3,2585.31
U003516,261.0,3,794.3
U003517,186.0,2,808.08
U003518,162.0,2,159.63
U003519,176.0,2,2440.67
U003520,12.0,3,3925.88
U003521,147.0,2,4449.3
U003523,79.0,3,185.97
U003524,50.0,1,208.02
U003525,38.0,2,1239.11
U003526,-277.0,1,1834.76
U003527,-293.0,3,1909.28
U003528,93.0,4,1874.19
U003529,186.0,3,3257.33
U003530,-24.0,4,486.75
U003531,-23.0,3,3345.57
U003532,159.0,1,64.95
U003533,-57.0,2,3984.35
U003534,-79.0,2,1731.02
U003536,34.0,1,2354.43
U003538,72.0,2,540.75
U003539,-294.0,3,2662.96
U003540,-313.0,1,252.1
U003541,289.0,1,81.28
U003542,-181.0,3,1976.42
U003543,62.0,2,878.18
U003544,67.0,4,1629.5
U003545,340.0,1,381.9
U003546,-146.0,3,705.59
U003547,-298.0,4,3146.67
U003548,-143.0,2,899.63
U003549,19.0,2,207.66
U003550,-242.0,5,2831.16
U003551,0.0,2,216.77
U003552,-211.0,2,1573.52
U003553,64.0,2,1009.21
U003554,337.0,5,4764.78
U003555,-250.0,3,1893.31
U003556,-297.0,2,114.15
U003558,-90.0,4,2071.78
U003559,-70.0,1,1010.24
U003560,322.0,1,826.74
U003562,279.0,3,4090.88
U003563,288.0,3,435.1
U003564,31.0,4,2092.86
U003565,276.0,4,986.62
U003566,94.0,1,17.03
U003567,118.0,1,84.48
U003568,246.0,3,744.95
U003570,309.0,3,803.35
U003571,62.0,5,5192.47
U003572,153.0,6,2695.89
U003574,186.0,2,4196.77
U003575,-103.0,1,534.6
U003576,340.0,5,2162.67
U003577,246.0,4,2444.02
U003579,-247.0,1,74.41
U003581,-132.0,1,1567.63
U003582,-76.0,2,1308.22
U003583,-171.0,3,1877.02
U003584,42.0,1,2048.14
U003585,343.0,1,219.55
U003586,-150.0,2,2236.65
U003587,105.0,3,807.03
U003588,-102.0,3,1437.09
U003589,177.0,1,635.72
U003591,-108.0,2,1318.22
U003593,121.0,1,56.58
U003595,103.0,1,54.55
U003596,-265.0,2,556.95
U003597,72.0,1,48.18
U003598,340.0,1,3464.19
U003599,123.0,2,233.85
U003600,347.0,2,993.83
U003601,-250.0,1,408.71
U003602,195.0,4,2170.82
U003603,-26.0,3,1534.08
U003604,316.0,3,1524.08
U003605,147.0,1,307.27
U003606,165.0,2,2775.63
U003607,92.0,3,382.28
U003608,223.0,1,636.16
U003610,-200.0,4,4908.65
U003611,-273.0,1,1041.93
U003612,-285.0,2,1748.41
U003613,-19.0,2,293.48
U003614,-166.0,1,32.06
U003615,2.0,2,2370.06
U003616,-28.0,2,1357.67
U003617,270.0,2,2159.0
U003618,-101.0,2,624.03
U003619,-300.0,2,1670.91
U003620,-200.0,2,3400.24
U003622,184.0,2,627.79
U003623,2.0,1,70.46
U003625,-261.0,2,1051.1
U003626,310.0,2,221.95
U003628,3.0,2,840.37
U003629,-175.0,1,33.0
U003630,71.0,4,1393.53
U003631,247.0,4,1076.76
U003632,337.0,3,1060.9
U003633,232.0,2,605.29
U003635,315.0,2,961.07
U003636,-20.0,4,3827.47
U003637,-29.0,5,6883.92
U003638,-162.0,2,205.27
U003639,-12.0,2,977.81
U003640,-108.0,2,1910.49
U003641,105.0,2,352.52
U003643,289.0,3,944.88
U003644,163.0,2,460.64
U003645,-297.0,2,177.2
U003646,102.0,2,2917.05
U003647,351.0,3,653.12
U003648,343.0,3,1280.71
U003649,9.0,3,4524.33
U003650,-138.0,4,2033.57
U003651,117.0,1,955.84
U003653,-38.0,1,809.06
U003654,316.0,3,505.87
U003655,319.0,2,355.22
U003656,266.0,3,1847.14
U003657,-192.0,1,1162.39
U003658,111.0,2,539.68
U003659,226.0,2,2540.55
U003660,133.0,1,1837.06
U003661,13.0,4,1421.74
U003662,-150.0,1,1065.42
U003663,11.0,3,4636.57
U003664,1.0,3,759.12
U003665,6.0,3,300.67
U003666,-247.0,1,57.65
U003668,-100.0,3,2641.77
U003669,-268.0,4,2812.63
U003670,-114.0,2,691.3
U003671,155.0,3,978.23
U003672,191.0,2,90.86
U003673,-74.0,3,2851.17
U003674,204.0,1,332.02
U003675,-242.0,5,701.71
U003676,-111.0,2,592.51
U003677,-172.0,1,1524.68
U003678,45.0,2,301.6
U003679,67.0,2,1659.66
U003680,-12.0,1,141.72
U003681,128.0,4,1288.44
U003682,-20.0,4,1126.84
U003683,-99.0,1,91.48
U003684,166.0,2,479.02
U003686,246.0,4,3730.78
U003687,43.0,1,799.92
U003688,-18.0,2,55.86
U003689,66.0,3,885.1
U003690,285.0,3,2569.21
U003691,-272.0,3,876.5
U003692,187.0,2,2190.6
U003693,-263.0,2,367.63
U003694,95.0,2,1077.93
U003695,-31.0,1,1670.08
U003696,362.0,2,152.11
U003697,289.0,1,2292.67
U003699,-14.0,2,267.54
U003700,-236.0,3,2531.8
U003701,165.0,3,2171.41
U003702,277.0,2,925.64
U003703,92.0,3,1257.07
U003704,-151.0,4,1327.77
U003705,-30.0,1,22.11
U003706,-181.0,1,1811.62
U003707,100.0,2,399.78
U003708,311.0,5,1817.6
U003709,-1.0,1,421.28
U003710,300.0,2,3258.37
U003711,-234.0,4,6772.0
U003712,-311.0,1,160.23
U003713,157.0,4,1908.46
U003715,-208.0,1,267.33
U003716,105.0,3,1447.78
U003717,260.0,2,247.62
U003718,37.0,4,8164.62
U003719,-185.0,1,1860.95
U003720,-318.0,1,346.07
U003721,296.0,2,455.71
U003722,80.0,1,494.58
U003723,-313.0,2,4104.6
U003724,186.0,4,1994.59
U003725,-295.0,1,492.2
U003726,-234.0,3,1066.06
U003727,224.0,1,551.33
U003728,-239.0,2,927.39
U003729,184.0,2,1224.75
U003730,-55.0,3,1368.25
U003731,-54.0,4,2019.43
U003733,55.0,1,117.48
U003734,275.0,6,3039.54
U003735,-47.0,4,880.25
U003737,218.0,3,3372.51
U003738,160.0,2,430.96
U003739,-167.0,4,2881.04
U003740,-227.0,1,1251.01
U003741,-249.0,2,2799.96
U003742,290.0,1,56.8
U003744,-211.0,4,1995.21
U003746,218.0,3,474.43
U003747,-273.0,2,2086.69
U003748,-17.0,1,664.92
U003749,13.0,2,1169.19
U003750,-105.0,4,3516.65
U003751,306.0,3,1121.6
U003752,72.0,1,15.79
U003753,-312.0,2,917.44
U003754,73.0,1,951.69
U003755,-242.0,4,4849.17
U003756,96.0,3,3042.29
U003757,168.0,2,2222.67
U003758,89.0,1,235.58
U003759,-203.0,2,242.96
U003760,6.0,2,448.77
U003761,247.0,2,371.16
U003763,-118.0,2,1947.08
U003764,6.0,3,1554.06
U003765,-61.0,2,324.15
U003766,-85.0,2,1116.47
U003767,300.0,1,47.88
U003768,-230.0,3,2204.21
U003770,-148.0,4,401.68
U003771,363.0,1,85.29
U003772,268.0,1,1974.06
U003773,-239.0,4,1084.31
U003774,232.0,1,13.12
U003775,320.0,2,437.48
U003776,57.0,1,1137.33
U003777,49.0,2,125.42
U003778,248.0,3,4727.46
U003779,-119.0,4,2692.72
U003780,216.0,3,3001.74
U003781,163.0,4,1035.07
U003782,-120.0,4,3135.2
U003784,317.0,4,2937.33
U003786,288.0,3,1346.55
U003787,-128.0,2,2538.32
U003788,25.0,1,1181.94
U003789,71.0,3,2188.86
U003790,192.0,2,1261.76
U003791,233.0,1,604.12
U003792,281.0,4,1297.05
U003793,124.0,1,319.11
U003794,10.0,2,5024.49
U003795,99.0,3,2678.09
U003796,-272.0,4,2472.22
U003797,227.0,1,58.2
U003798,236.0,1,41.57
U003799,319.0,1,3771.26
U003800,-91.0,1,140.32
U003801,-256.0,4,1636.84
U003802,-46.0,2,339.46
U003803,-118.0,1,1257.26
U003804,273.0,1,134.24
U003805,-214.0,1,697.5
U003806,280.0,2,1595.21
U003808,-192.0,1,1964.28
U003809,-208.0,3,1917.91
U003810,-23.0,3,3311.18
U003811,139.0,4,1668.1
U003812,280.0,1,1102.97
U003813,308.0,2,224.24
U003814,44.0,1,3954.5
U003815,254.0,2,187.52
U003816,-313.0,2,6767.64
U003817,122.0,4,1874.76
U003818,102.0,1,579.65
U003819,322.0,3,1019.24
U003820,-119.0,4,1544.03
U003821,-27.0,2,4516.77
U003822,-159.0,1,1047.18
U003824,82.0,1,232.32
U003825,18.0,2,1764.02
U003826,-317.0,2,138.71
U003827,33.0,6,4443.12
U003828,336.0,3,555.54
U003829,219.0,1,999.2
U003830,-180.0,5,3202.31
U003831,-114.0,2,416.94
U003832,43.0,3,1572.17
U003833,-168.0,1,193.12
U003834,31.0,2,1274.25
U003835,-218.0,1,363.88
U003836,63.0,3,2058.15
U003837,36.0,2,164.94
U003838,63.0,5,3206.5
U003839,-273.0,3,1849.04
U003840,-243.0,2,1392.38
U003841,16.0,1,3130.18
U003842,-168.0,4,2650.92
U003843,101.0,2,669.32
U003844,-171.0,3,892.44
U003846,291.0,4,2358.12
U003847,-234.0,1,69.42
U003848,217.0,1,2862.02
U003849,78.0,1,438.15
U003850,68.0,3,809.9
U003851,-111.0,1,341.8
U003852,194.0,5,8154.95
U003853,-212.0,4,2166.12
U003854,92.0,3,2471.45
U003855,-156.0,1,323.01
U003857,-92.0,1,556.56
U003858,101.0,2,1807.25
U003859,-304.0,1,6.95
U003860,165.0,2,471.15
U003862,223.0,4,1981.5
U003863,128.0,1,543.31
U003864,-267.0,1,77.46
U003865,-118.0,1,706.79
U003866,-277.0,1,20.4
U003867,215.0,4,877.05
U003868,64.0,3,966.31
U003869,4.0,2,2739.21
U003870,-109.0,2,477.33
U003871,-129.0,2,378.66
U003873,132.0,3,1314.74
U003874,130.0,2,281.83
U003876,-252.0,1,999.72
U003877,-299.0,4,1307.69
U003878,26.0,1,66.33
U003879,310.0,3,598.76
U003880,282.0,2,467.01
U003881,130.0,2,937.2
U003882,-42.0,4,4676.49
U003883,-45.0,2,359.18
U003884,20.0,2,743.31
U003885,-103.0,3,1784.83
U003886,313.0,2,1673.8
U003887,214.0,5,3442.09
U003888,46.0,3,1489.7
U003889,-268.0,8,4173.82
U003890,51.0,2,48.09
U003892,-28.0,2,1428.4
U003893,-54.0,2,2797.61
U003895,82.0,1,51.94
U003897,208.0,1,85.85
U003898,-271.0,2,506.74
U003899,109.0,2,1562.48
U003900,206.0,2,748.69
U003901,94.0,2,1161.19
U003902,158.0,4,3723.92
U003903,304.0,1,179.7
U003904,92.0,3,1094.07
U003905,125.0,4,5223.34
U003906,-140.0,4,1299.27
U003907,189.0,3,1584.39
U003908,-272.0,3,618.8
U003909,-304.0,4,2593.79
U003910,-135.0,3,1339.95
U003911,103.0,5,1657.94
U003912,194.0,2,1038.56
U003913,-50.0,1,415.34
U003914,71.0,2,678.76
U003915,-236.0,1,922.55
U003916,107.0,2,1601.39
U003917,65.0,3,1394.57
U003919,124.0,1,1443.31
U003920,351.0,3,1829.3
U003921,219.0,1,1295.59
U003922,231.0,1,855.42
U003923,33.0,3,1825.86
U003924,253.0,3,311.64
U003927,47.0,1,274.5
U003928,-90.0,2,323.93
U003929,317.0,2,3825.79
U003930,336.0,1,1206.27
U003931,-39.0,2,90.54
U003932,13.0,2,196.7
U003933,-144.0,3,1965.82
U003934,260.0,2,761.78
U003935,187.0,1,357.87
U003939,307.0,5,4386.87
U003940,-208.0,3,1843.64
U003941,155.0,2,990.37
U003943,126.0,6,7630.24
U003944,307.0,2,1608.05
U003945,-174.0,2,300.21
U003946,-205.0,2,859.19
U003947,212.0,1,612.23
U003948,-82.0,4,3559.33
U003949,218.0,3,1094.48
U003950,-242.0,3,2066.57
U003951,-262.0,3,695.91
U003952,253.0,1,1410.05
U003954,-127.0,1,1165.54
U003957,216.0,5,2853.17
U003958,-60.0,1,180.4
U003959,-169.0,1,337.8
U003960,-236.0,1,324.27
U003961,-137.0,2,619.74
U003963,-186.0,1,106.11
U003964,278.0,1,568.31
U003965,-174.0,2,2534.82
U003966,-209.0,4,1543.74
U003967,277.0,3,1415.39
U003968,-149.0,3,1582.9
U003969,107.0,1,58.76
U003971,-115.0,4,3546.48
U003972,65.0,4,2683.88
U003973,-226.0,3,1037.77
U003974,5.0,1,424.27
U003975,-108.0,2,1070.77
U003978,84.0,1,985.1
U003979,91.0,1,1341.8
U003980,-261.0,3,5137.03
U003981,-222.0,2,834.66
U003982,82.0,1,1257.52
U003983,168.0,2,84.32
U003984,-9.0,1,326.16
U003986,-23.0,2,968.44
U003987,156.0,4,1949.26
U003988,-316.0,3,2092.23
U003989,-187.0,1,13.34
U003990,-8.0,1,763.44
U003991,-292.0,3,1475.52
U003992,245.0,2,352.85
U003993,-231.0,3,721.63
U003995,-141.0,4,2450.99
U003996,-304.0,3,4561.88
U003998,-242.0,5,863.06
U003999,-304.0,3,830.33
U004000,-303.0,1,104.38
U004001,-40.0,2,2595.22
U004002,100.0,1,3980.02
U004003,320.0,1,74.5
U004005,170.0,1,2048.97
U004007,170.0,1,200.6
U004008,-119.0,5,3473.15
U004009,63.0,3,1070.98
U004012,85.0,1,112.22
U004013,-30.0,3,5284.34
U004014,234.0,3,571.51
U004015,246.0,5,2363.29
U004016,-172.0,1,190.38
U004017,-129.0,6,2923.77
U004018,164.0,2,36.26
U004019,-36.0,1,795.7
U004020,186.0,2,1237.27
U004022,-215.0,1,24.6
U004023,45.0,5,2802.91
U004024,-139.0,1,11.44
U004025,354.0,2,2985.95
U004026,-143.0,1,265.54
U004027,-280.0,1,72.49
U004028,34.0,2,469.81
U004029,185.0,2,358.12
U004030,227.0,4,5452.15
U004031,134.0,6,4118.88
U004032,-126.0,2,1789.97
U004033,187.0,4,2164.16
U004034,-193.0,2,1660.86
U004035,-119.0,1,669.92
U004036,69.0,1,365.13
U004037,-318.0,3,1802.75
U004038,261.0,1,118.62
U004039,-269.0,1,1599.25
U004040,358.0,1,119.52
U004041,15.0,2,1830.9
U004042,163.0,5,2429.23
U004043,215.0,4,661.96
U004044,313.0,3,2025.27
U004045,301.0,4,579.97
U004047,307.0,2,1926.77
U004048,358.0,1,139.75
U004049,232.0,2,1480.92
U004050,-110.0,2,1982.59
U004051,-193.0,3,667.86
U004053,108.0,3,2152.28
U004055,127.0,4,1218.98
U004056,245.0,3,1199.92
U004058,9.0,4,3055.06
U004059,-223.0,2,334.58
U004061,-109.0,4,1722.22
U004062,-149.0,4,2774.47
U004063,94.0,4,772.51
U004064,-87.0,2,326.1
U004066,245.0,3,2928.29
U004067,252.0,1,15.79
U004069,103.0,3,1042.09
U004070,-95.0,1,144.6
U004071,97.0,1,144.93
U004072,230.0,2,1168.93
U004073,96.0,3,893.35
U004074,-143.0,1,808.27
U004075,-269.0,1,134.2
U004076,-216.0,2,1330.42
U004077,125.0,1,209.06
U004078,341.0,4,374.24
U004079,207.0,1,24.61
U004080,-146.0,1,3298.7
U004082,292.0,3,748.2
U004083,-179.0,3,1265.47
U004084,-46.0,2,1307.72
U004085,189.0,3,1140.75
U004086,165.0,3,2353.92
U004087,63.0,2,1467.83
U004088,-168.0,1,172.51
U004091,-242.0,3,1644.24
U004092,88.0,1,144.75
U004093,165.0,1,104.38
U004094,74.0,1,95.77
U004095,-311.0,2,267.65
U004096,153.0,1,200.74
U004097,355.0,2,409.48
U004098,-211.0,4,876.88
U004099,226.0,2,571.55
U004101,-68.0,1,384.34
U004102,-204.0,3,2060.52
U004103,-195.0,1,1937.99
U004104,-226.0,2,432.6
U004105,42.0,3,1028.5
U004106,-11.0,1,168.03
U004107,-159.0,3,2391.83
U004108,92.0,3,1656.53
U004109,295.0,1,27.65
U004111,93.0,7,2626.3
U004112,40.0,2,1205.3
U004114,-204.0,1,4441.39
U004115,294.0,2,193.19
U004116,363.0,1,16.59
U004117,-227.0,2,1648.72
U004118,64.0,2,1543.23
U004119,-301.0,2,951.26
U004120,-225.0,1,519.44
U004121,277.0,4,2335.88
U004123,276.0,1,312.4
U004124,-113.0,2,874.03
U004125,-297.0,4,565.3
U004128,63.0,1,1217.05
U004129,-151.0,2,5406.65
U004130,0.0,3,724.78
U004131,214.0,2,983.04
U004133,96.0,1,67.22
U004134,193.0,3,1911.22
U004135,255.0,1,3863.85
U004136,-37.0,4,1686.41
U004137,-113.0,2,2106.39
U004138,-230.0,3,2480.63
U004139,322.0,2,540.09
U004140,-181.0,1,1493.92
U004141,-210.0,5,2113.66
U004143,-103.0,1,84.2
U004144,124.0,3,1830.19
U004145,296.0,2,2506.17
U004146,63.0,2,1377.44
U004147,342.0,4,1374.32
U004148,351.0,2,142.68
U004149,-234.0,1,15.11
U004150,-267.0,3,1319.16
U004151,343.0,4,1635.79
U004152,-148.0,2,423.71
U004153,-281.0,1,919.57
U004154,349.0,1,2314.93
U004155,158.0,1,670.92
U004156,-57.0,2,550.7
U004157,33.0,3,548.66
U004158,100.0,2,1545.5
U004159,-147.0,2,202.4
U004160,75.0,3,307.78
U004161,-204.0,3,5948.01
U004162,-270.0,4,1629.06
U004163,0.0,5,2715.56
U004164,234.0,2,807.44
U004165,-18.0,1,1924.14
U004166,30.0,1,1481.9
U004167,23.0,1,1826.66
U004169,259.0,1,44.53
U004170,-143.0,2,1373.71
U004172,-302.0,3,6215.06
U004174,162.0,2,459.32
U004175,124.0,2,3131.51
U004176,20.0,1,212.46
U004177,-87.0,3,1743.77
U004178,-95.0,1,12.4
U004179,-262.0,3,543.87
U004180,285.0,3,1203.43
U004181,62.0,2,2785.01
U004182,218.0,2,212.92
U004183,26.0,2,1634.83
U004184,275.0,2,687.47
U004186,138.0,2,334.99
U004187,-178.0,2,59.53
U004188,-227.0,1,120.33
U004190,126.0,3,296.65
U004191,246.0,2,224.0
U004192,195.0,1,492.07
U004193,-149.0,2,185.22
U004194,219.0,2,1203.86
U004195,-136.0,3,2401.33
U004196,89.0,1,228.8
U004197,-82.0,1,211.73
U004198,-167.0,1,33.76
U004199,-304.0,4,1359.84
U004200,49.0,1,523.61
U004201,2.0,4,2455.22
U004202,-80.0,2,790.77
U004203,-177.0,3,1226.31
U004204,194.0,4,940.22
U004205,8.0,1,500.82
U004206,-170.0,4,3472.33
U004207,-166.0,1,110.33
U004208,19.0,3,699.83
U004210,143.0,3,398.92
U004211,0.0,5,1796.35
U004212,193.0,1,20.4
U004213,140.0,3,2636.5
U004214,307.0,2,5348.26
U004215,189.0,3,861.2
U004216,319.0,2,929.6
U004219,79.0,4,459.05
U004220,291.0,1,2218.33
U004221,214.0,2,1300.85
U004222,361.0,1,685.46
U004223,237.0,1,1411.57
U004224,71.0,1,591.55
U004225,-110.0,4,2574.08
U004226,-265.0,4,5879.33
U004227,-30.0,4,2953.26
U004228,-160.0,2,1769.37
U004229,285.0,1,386.33
U004231,67.0,2,425.8
U004232,314.0,3,2014.28
U004234,246.0,4,3538.24
U004235,3.0,1,252.09
U004236,-206.0,3,598.24
U004237,-142.0,1,302.04
U004238,-117.0,5,3201.43
U004239,160.0,2,1212.24
U004240,-134.0,2,1027.92
U004242,189.0,3,1683.18
U004243,-111.0,2,1175.75
U004244,194.0,2,1330.08
U004245,352.0,3,589.49
U004246,188.0,1,95.13
U004247,-203.0,4,1723.61
U004248,16.0,3,2899.37
U004249,-223.0,1,74.41
U004250,-42.0,1,620.9
U004251,-56.0,2,864.05
U004252,250.0,2,679.07
U004253,-140.0,4,3240.28
U004254,344.0,3,1850.38
U004255,188.0,4,2500.05
U004256,-168.0,2,3049.64
U004257,-1.0,1,1112.95
U004258,-210.0,2,779.63
U004259,-298.0,2,379.34
U004261,130.0,2,486.99
U004262,339.0,3,2417.58
U004263,-209.0,2,1189.15
U004264,110.0,2,292.08
U004265,62.0,5,1266.3
U004266,349.0,3,3753.06
U004267,-204.0,4,1442.1
U004268,84.0,3,4099.37
U004269,246.0,5,1705.58
U004270,352.0,2,354.97
U004271,135.0,2,4982.52
U004272,-218.0,1,2207.65
U004273,131.0,5,508.91
U004275,155.0,4,691.85
U004276,-133.0,1,815.21
U004277,127.0,2,6449.61
U004279,97.0,2,1677.03
U004280,189.0,1,726.33
U004281,135.0,2,342.88
U004282,0.0,6,1464.37
U004283,172.0,2,246.83
U004284,-302.0,2,721.12
U004285,294.0,2,817.22
U004287,-259.0,2,777.44
U004288,-180.0,2,1897.5
U004289,-119.0,5,1989.82
U004290,237.0,1,396.95
U004291,71.0,3,1971.96
U004292,0.0,3,3017.47
U004293,227.0,1,89.14
U004294,-206.0,3,3264.67
U004295,281.0,3,1123.72
U004296,-292.0,4,945.85
U004297,97.0,3,2309.36
U004298,-205.0,7,3109.07
U004299,-124.0,1,301.89
U004300,215.0,1,920.33
U004302,134.0,1,47.18
U004303,257.0,1,739.74
U004304,-57.0,1,377.93
U004306,246.0,6,2449.48
U004307,-249.0,1,335.1
U004308,-90.0,3,658.05
U004309,83.0,1,871.03
U004310,228.0,2,287.31
U004311,-24.0,1,999.91
U004313,205.0,1,981.33
U004314,215.0,5,2730.15
U004315,311.0,2,1400.93
U004316,245.0,2,469.2
U004317,6.0,2,3832.4
U004318,217.0,3,1822.46
U004319,-51.0,2,964.66
U004320,-243.0,2,350.49
U004321,53.0,3,1596.46
U004322,290.0,1,32.33
U004323,-149.0,1,309.95
U004324,130.0,6,3128.67
U004325,-98.0,2,565.46
U004326,-100.0,3,2976.93
U004327,142.0,4,1113.92
U004328,-57.0,2,525.45
U004329,340.0,1,37.2
U004331,-43.0,1,850.26
U004332,-317.0,2,1745.89
U004334,4.0,2,2064.54
U004335,93.0,6,4380.75
U004336,0.0,2,3974.38
U004337,8.0,2,1821.39
U004338,-175.0,3,1677.29
U004343,291.0,1,184.85
U004344,18.0,2,1233.1
U004345,254.0,3,3684.67
U004346,-212.0,2,2649.71
U004347,227.0,2,275.34
U004348,359.0,2,1376.09
U004349,116.0,1,710.93
U004350,-26.0,1,1218.91
U004351,250.0,3,753.02
U004353,33.0,2,485.71
U004354,351.0,2,902.0
U004356,118.0,1,110.71
U004357,18.0,2,986.61
U004358,-181.0,5,1809.81
U004359,-225.0,2,109.92
U004360,282.0,3,2723.54
U004361,350.0,1,57.36
U004363,31.0,1,203.7
U004364,-28.0,2,185.52
U004365,228.0,2,467.55
U004366,7.0,2,2503.67
U004367,-207.0,5,1875.58
U004368,-300.0,2,1071.07
U004369,-295.0,1,82.77
U004370,68.0,5,1707.1
U004371,-55.0,3,1185.76
U004372,156.0,1,279.09
U004373,7.0,2,185.2
U004374,-164.0,2,819.78
U004375,344.0,7,4050.18
U004376,-132.0,2,949.43
U004377,343.0,1,311.11
U004378,-202.0,3,4742.07
U004379,184.0,2,2312.72
U004380,-138.0,1,738.91
U004381,276.0,2,3338.72
U004382,346.0,1,1257.52
U004383,125.0,5,4197.11
U004385,7.0,1,767.67
U004386,225.0,1,42.57
U004387,-204.0,1,902.48
U004388,317.0,3,314.14
U004389,315.0,2,703.94
U004390,306.0,3,4002.4
U004391,286.0,2,2042.52
U004392,300.0,2,982.26
U004393,289.0,4,1785.67
U004394,263.0,2,324.07
U004395,-268.0,2,709.43
U004396,-73.0,1,1088.94
U004397,-58.0,3,1558.29
U004398,-54.0,3,938.79
U004399,139.0,1,99.54
U004400,-173.0,2,1964.56
U004402,309.0,1,152.1
U004403,191.0,1,608.47
U004404,67.0,2,2231.98
U004405,-273.0,3,2061.09
U004406,-158.0,1,51.9
U004407,341.0,2,1877.86
U004410,-139.0,1,115.73
U004411,65.0,2,888.47
U004412,149.0,1,140.8
U004413,6.0,3,1294.99
U004414,284.0,1,276.55
U004415,-115.0,2,1268.48
U004416,-242.0,2,1082.19
U004417,-176.0,1,434.12
U004418,312.0,3,842.09
U004419,-181.0,4,2356.53
U004420,87.0,4,1400.79
U004421,94.0,3,1023.74
U004422,-81.0,1,244.97
U004423,246.0,4,3044.71
U004424,246.0,3,1072.37
U004426,137.0,2,1003.08
U004427,-186.0,1,120.12
U004428,160.0,2,5027.03
U004430,-205.0,3,1419.27
U004431,154.0,4,3726.86
U004432,-99.0,1,423.02
U004433,-80.0,1,424.93
U004434,336.0,1,521.0
U004435,142.0,1,2575.9
U004436,196.0,2,3087.74
U004438,-204.0,5,2255.15
U004439,-243.0,5,2795.71
U004441,221.0,3,1479.09
U004442,345.0,1,429.93
U004443,-300.0,4,1324.18
U004444,352.0,2,184.91
U004445,-88.0,3,579.79
U004446,154.0,4,1453.14
U004447,222.0,3,832.15
U004449,-15.0,2,466.62
U004450,245.0,3,418.92
U004451,347.0,1,2852.3
U004452,202.0,2,511.48
U004453,226.0,4,1777.14
U004454,-93.0,2,366.63
U004455,166.0,1,1555.34
U004456,-69.0,2,845.41
U004457,195.0,2,2688.43
U004458,344.0,2,508.22
U004459,326.0,2,4627.53
U004460,245.0,3,555.97
U004462,-192.0,1,446.48
U004463,252.0,4,1342.34
U004464,342.0,6,3727.66
U004465,-30.0,1,195.56
U004466,172.0,2,593.87
U004468,-10.0,1,44.54
U004469,31.0,2,77.83
U004470,122.0,3,1094.56
U004471,337.0,3,1983.31
U004472,326.0,1,159.47
U004473,225.0,2,210.09
U004474,261.0,2,6303.7
U004475,129.0,5,3999.04
U004476,-298.0,3,2010.22
U004477,-112.0,3,900.49
U004479,-239.0,4,3422.8
U004480,160.0,2,1248.08
U004481,319.0,1,1060.41
U004482,247.0,2,371.18
U004483,-247.0,2,591.06
U004485,1.0,4,3923.5
U004486,125.0,4,2272.84
U004487,-296.0,4,4268.85
U004488,22.0,2,847.18
U004489,-230.0,1,242.83
U004492,280.0,2,1007.75
U004494,351.0,1,136.75
U004495,139.0,3,213.09
U004497,235.0,1,431.07
U004498,319.0,3,423.55
U004499,201.0,1,95.48
U004501,-265.0,3,2210.49
U004502,65.0,6,4152.42
