CustomerID,OrderID,OrderDate,Amount
U006627,O00004568,17-03-2024,2050.6
U001861,O00004570,18-05-2025,99.41
U007626,O00004571,15-03-2025,852.12
U009545,O00004573,05-05-2025,1442.77
U001758,O00004574,22-10-2024,1773.88
U003187,O00004576,05-05-2024,168.02
U001765,O00004577,01-09-2025,63.14
U005890,O00004579,23-01-2024,838.26
U007708,O00004580,18-02-2024,838.3
U001545,O00004582,11-10-2025,55.21
U002734,O00004583,23-11-2024,538.42
U007159,O00004585,23-10-2024,2222.66
U003427,O00004586,01-11-2025,6123.01
U009653,O00004587,16-04-2024,1456.83
U002262,O00004589,12-01-2024,1211.68
U000845,O00004590,31-01-2025,508.37
U004056,O00004592,12-11-2025,9.25
U002324,O00004593,13-08-2024,157.79
U008806,O00004595,30-11-2024,301.98
U004045,O00004596,04-09-2024,16.12
U002676,O00004598,26-06-2025,33.02
U009719,O00004599,03-10-2024,731.87
U008242,O00004601,04-11-2025,1628.58
U002034,O00004602,14-02-2025,276.42
U009408,O00004604,18-02-2025,1910.48
U009706,O00004605,24-10-2024,81.18
U003362,O00004607,14-08-2024,556.74
U003802,O00004608,13-07-2024,108.8
U006926,O00004609,23-01-2025,1099.87
U008442,O00004610,04-11-2025,1205.26
U007865,O00004611,31-03-2024,124.0
U009429,O00004612,25-08-2024,255.94
U003800,O00004613,01-04-2025,140.32
U006765,O00004614,30-05-2024,56.77
U002340,O00004615,23-08-2025,134.54
U003857,O00004616,02-04-2025,556.56
U004061,O00004617,03-12-2024,1186.14
U000931,O00004618,18-04-2025,28.51
U001026,O00004619,24-07-2025,1600.19
U004582,O00004620,02-06-2024,203.83
U005157,O00004621,11-11-2025,74.66
U000954,O00004622,24-09-2024,71.52
U001424,O00004623,24-08-2025,137.79
U002239,O00004624,08-01-2024,669.84
U007603,O00004625,11-12-2024,944.56
U002426,O00004626,17-07-2025,1323.47
U004262,O00004627,27-01-2024,53.19
U000413,O00004628,07-05-2024,22.62
U005879,O00004629,31-05-2025,703.4
U009293,O00004630,27-05-2025,119.86
U005423,O00004631,03-09-2024,24.92
U000503,O00004632,24-01-2024,80.66
U000319,O00004633,09-01-2025,220.65
U003135,O00004634,27-02-2025,1395.52
U004101,O00004635,09-03-2025,384.34
U000185,O00004636,08-02-2024,1060.45
U005161,O00004637,04-04-2025,153.27
U000159,O00004638,17-01-2025,422.63
U009709,O00004639,03-10-2025,158.84
U009140,O00004640,16-06-2025,40.6
U000722,O00004641,23-09-2025,1631.68
U002292,O00004642,02-03-2025,150.4
U005077,O00004644,30-05-2024,206.81
U006466,O00004645,22-03-2025,51.45
U004751,O00004647,02-07-2025,69.1
U008518,O00004648,25-12-2024,749.03
U006351,O00004650,06-03-2024,88.97
U001802,O00004651,06-11-2024,219.53
U002257,O00004653,04-11-2025,1043.96
U009810,O00004654,12-01-2024,1535.78
U000352,O00004655,05-09-2025,98.79
U000605,O00004657,18-08-2025,107.69
U000670,O00004658,01-04-2024,775.52
U004335,O00004660,06-10-2024,42.19
U003066,O00004661,26-05-2024,297.47
U008130,O00004663,03-01-2024,1454.57
U004431,O00004664,19-05-2024,125.02
U004656,O00004666,25-06-2025,428.83
U004891,O00004667,22-06-2024,122.71
U004344,O00004669,13-12-2024,291.32
U000408,O00004670,22-02-2024,143.9
U008033,O00004672,30-11-2024,3448.55
U002683,O00004673,21-03-2025,498.28
U000426,O00004675,16-10-2024,267.03
U003893,O00004676,02-08-2024,2262.6
U002571,O00004677,26-04-2025,843.33
U000491,O00004679,27-11-2024,39.15
U006644,O00004680,29-01-2024,177.43
U009695,O00004682,12-02-2025,54.92
U005304,O00004683,17-03-2025,20.31
U006431,O00004685,10-05-2025,86.02
U007343,O00004686,06-07-2024,199.85
U009016,O00004688,05-08-2024,53.88
U005194,O00004689,04-05-2025,735.24
U008113,O00004691,18-04-2024,911.46
U001850,O00004692,03-01-2025,213.04
U007806,O00004694,09-04-2025,664.92
U008209,O00004695,24-10-2024,40.64
U003303,O00004697,15-05-2024,113.14
U003034,O00004698,25-05-2025,173.94
U004875,O00004700,25-11-2024,435.87
U002945,O00004701,23-02-2024,287.16
U006703,O00004703,21-01-2024,254.08
U001469,O00004704,29-03-2025,54.42
U004273,O00004705,22-08-2024,208.72
U007582,O00004707,06-07-2025,1471.05
U001753,O00004708,24-03-2025,988.9
U009770,O00004710,26-01-2025,104.27
U005926,O00004711,03-04-2024,89.93
U001658,O00004713,17-12-2024,50.37
U009376,O00004714,05-01-2025,2040.3
U006504,O00004716,01-11-2024,202.87
U000871,O00004717,03-08-2025,198.32
U008336,O00004719,24-06-2024,72.21
U006562,O00004720,31-01-2025,8.07
U001897,O00004721,10-02-2024,1050.94
U009207,O00004722,28-09-2024,74.08
U009102,O00004723,05-03-2025,29.15
U006978,O00004724,13-02-2024,1620.84
U008542,O00004725,09-06-2025,57.65
U000155,O00004726,03-08-2024,4047.79
U000544,O00004727,04-09-2024,1032.78
U001813,O00004728,27-10-2024,344.65
U006686,O00004729,19-03-2025,473.03
U004864,O00004730,01-06-2024,1067.76
U001842,O00004731,20-11-2024,104.68
U000788,O00004732,18-12-2024,64.49
U008275,O00004733,10-05-2024,982.44
U002441,O00004734,16-04-2024,301.4
U006512,O00004735,03-08-2025,1001.67
U002315,O00004736,06-07-2024,1068.79
U006344,O00004737,21-08-2024,130.56
U004248,O00004738,15-12-2024,609.49
U001829,O00004739,01-01-2024,117.09
U001501,O00004740,17-09-2024,254.76
U008525,O00004741,26-07-2024,162.98
U001080,O00004742,16-09-2024,1027.62
U009627,O00004743,28-11-2024,48.22
U000732,O00004744,10-01-2024,738.91
U000227,O00004745,09-01-2024,71.07
U000610,O00004746,21-08-2024,143.07
U000612,O00004747,19-04-2025,342.83
U001435,O00004748,28-02-2024,596.04
U007396,O00004749,15-01-2025,366.03
U001261,O00004750,15-10-2024,156.02
U003663,O00004751,20-12-2024,3069.83
U004150,O00004752,24-09-2025,1187.64
U007397,O00004754,07-03-2025,14.26
U005667,O00004755,23-08-2024,63.88
U006764,O00004756,15-12-2024,44.94
U008409,O00004758,03-03-2024,318.64
U003165,O00004759,22-05-2025,139.1
U004682,O00004761,04-06-2025,6.16
U009334,O00004762,08-08-2024,949.98
U001788,O00004764,06-05-2024,787.21
U005973,O00004765,20-09-2024,119.02
U001515,O00004767,09-03-2024,1042.55
U003992,O00004768,30-04-2024,301.33
U002076,O00004770,10-07-2025,233.86
U007373,O00004771,25-10-2024,98.79
U008326,O00004773,30-07-2025,44.88
U001229,O00004774,02-01-2025,305.0
U004255,O00004776,26-06-2024,1704.24
U004594,O00004777,18-05-2025,115.61
U006620,O00004779,03-02-2024,1331.4
U000001,O00004780,25-04-2024,1392.89
U001040,O00004781,23-05-2024,1795.89
U004084,O00004783,04-03-2024,364.46
U007314,O00004784,20-08-2025,64.86
U008671,O00004786,16-06-2025,18.79
U005104,O00004787,28-04-2024,128.9
U003543,O00004789,23-09-2024,36.42
U000465,O00004790,13-11-2024,329.76
U003060,O00004792,08-06-2024,178.96
U008722,O00004793,15-05-2024,728.97
U009673,O00004795,16-05-2025,54.74
U008863,O00004796,18-04-2024,117.34
U007753,O00004798,06-07-2025,40.77
U003711,O00004799,22-08-2025,14.09
U004855,O00004801,24-12-2024,303.0
U007599,O00004802,30-12-2024,1086.62
U001133,O00004803,16-07-2024,2142.91
U007683,O00004805,10-05-2024,3.32
U006904,O00004806,20-11-2024,2778.58
U008063,O00004808,19-07-2025,232.5
U004163,O00004809,05-04-2024,452.74
U001995,O00004811,02-02-2025,173.68
U003986,O00004812,21-08-2025,18.98
U005711,O00004814,03-02-2024,200.43
U009602,O00004815,10-06-2025,1095.33
U005602,O00004817,02-09-2025,724.35
U005910,O00004818,22-05-2025,44.54
U009562,O00004820,21-05-2025,227.32
U001919,O00004821,30-07-2025,1021.12
U005078,O00004823,03-02-2025,35.41
U008477,O00004824,20-09-2024,1772.36
U004324,O00004826,17-09-2025,276.63
U009127,O00004827,17-05-2025,291.16
U003665,O00004828,25-12-2024,249.74
U002480,O00004830,19-05-2024,117.21
U008766,O00004831,03-07-2024,13.12
U008570,O00004833,05-06-2024,226.12
U008091,O00004834,19-04-2025,1299.39
U009816,O00004835,07-08-2025,123.8
U002071,O00004836,02-12-2024,815.77
U007645,O00004837,29-09-2024,206.78
U001151,O00004838,23-11-2024,259.69
U004329,O00004839,26-01-2024,37.2
U009402,O00004840,11-06-2024,661.52
U008789,O00004841,28-11-2024,735.1
U008928,O00004842,17-06-2024,458.09
U005573,O00004843,11-11-2024,1207.12
U001476,O00004844,29-12-2024,2311.61
U005261,O00004845,11-07-2024,161.15
U002310,O00004846,26-03-2025,598.42
U003662,O00004847,30-05-2025,1065.42
U004607,O00004848,27-05-2025,219.1
U008023,O00004849,22-06-2025,579.41
U007276,O00004850,27-09-2024,779.16
U002796,O00004851,23-07-2024,79.47
U002417,O00004852,28-12-2024,318.54
U002648,O00004853,02-06-2025,92.36
U000844,O00004854,26-04-2025,2313.19
U000886,O00004855,13-04-2025,414.77
U000302,O00004856,02-07-2025,676.95
U007131,O00004857,01-06-2024,399.58
U003820,O00004858,18-06-2024,498.14
U002067,O00004859,25-05-2024,103.47
U004840,O00004860,04-09-2025,225.01
U006964,O00004861,12-08-2025,175.69
U000078,O00004862,31-10-2025,854.8
U003883,O00004863,14-02-2025,51.65
U006544,O00004864,13-08-2024,468.3
U003661,O00004865,14-02-2025,438.93
U005750,O00004866,05-11-2024,49.15
U008127,O00004867,30-05-2025,923.29
U004091,O00004869,30-08-2025,68.6
U008807,O00004870,25-03-2024,544.8
U006560,O00004872,17-10-2025,1426.95
U003197,O00004873,03-07-2025,734.99
U009161,O00004875,10-10-2024,1943.29
U001965,O00004876,30-09-2024,942.91
U003598,O00004878,26-01-2024,3464.19
U006078,O00004879,07-09-2025,418.78
U000286,O00004881,27-01-2025,179.14
U004595,O00004882,08-01-2025,683.85
U005617,O00004884,01-09-2025,194.54
U008663,O00004885,15-04-2025,480.05
U003236,O00004887,13-06-2025,118.8
U000944,O00004888,10-10-2025,1463.86
U000511,O00004889,17-01-2025,253.7
U000116,O00004891,02-11-2024,1348.7
U000857,O00004892,08-03-2025,201.99
U005263,O00004894,20-02-2025,1426.01
U007804,O00004895,09-12-2024,447.84
U002669,O00004897,08-02-2024,67.57
U007926,O00004898,26-01-2025,1183.16
U009972,O00004900,30-10-2024,2064.71
U005072,O00004901,26-02-2025,284.87
U005521,O00004903,12-06-2025,167.52
U004443,O00004904,27-10-2025,672.99
U004773,O00004906,10-09-2024,405.41
U000192,O00004907,10-05-2025,634.67
U007536,O00004908,01-09-2025,1191.11
U009399,O00004910,07-01-2024,847.48
U002818,O00004911,29-01-2025,222.3
U009533,O00004913,30-09-2025,531.53
U004117,O00004914,15-08-2025,1629.48
U005923,O00004916,26-10-2025,72.0
U008626,O00004917,30-05-2025,386.09
U000834,O00004919,13-09-2024,338.23
U003895,O00004920,10-10-2024,51.94
U008693,O00004922,27-06-2025,473.62
U006904,O00004923,08-02-2024,210.39
U009034,O00004925,07-02-2025,82.24
U005323,O00004926,28-10-2025,47.08
U007502,O00004928,02-10-2025,179.19
U002378,O00004929,03-08-2024,122.1
U004659,O00004930,15-09-2025,878.54
U003137,O00004932,17-06-2024,211.89
U008886,O00004933,03-02-2025,66.67
U005578,O00004935,24-06-2025,139.37
U002295,O00004936,22-04-2025,1444.27
U004016,O00004938,21-06-2025,190.38
U009524,O00004939,12-01-2025,291.84
U006770,O00004941,03-01-2025,54.46
U006524,O00004942,18-01-2024,361.99
U004294,O00004944,05-12-2024,697.07
U007788,O00004945,05-01-2025,66.11
U008889,O00004946,26-10-2025,8.89
U007833,O00004947,12-05-2025,510.33
U008760,O00004948,17-09-2024,237.66
U004890,O00004949,07-02-2025,23.28
U002501,O00004950,13-01-2024,181.64
U003626,O00004951,22-08-2024,179.04
U002649,O00004952,06-11-2024,167.31
U003544,O00004953,25-10-2024,1087.67
U008469,O00004954,20-07-2024,220.2
U008571,O00004955,06-06-2024,319.99
U007970,O00004956,26-06-2024,44.57
U000691,O00004957,30-07-2024,55.14
U000151,O00004958,20-03-2024,26.49
U002880,O00004959,07-07-2024,256.4
U000879,O00004960,29-05-2025,512.74
U005155,O00004961,04-06-2024,318.14
U003584,O00004962,19-11-2024,2048.14
U002760,O00004963,11-10-2024,1527.52
U003643,O00004964,09-06-2025,134.16
U008345,O00004965,02-05-2025,1568.98
U002240,O00004966,04-02-2025,1206.17
U003597,O00004967,20-10-2024,48.18
U004015,O00004968,24-06-2025,338.86
U006646,O00004969,01-04-2024,745.69
U004578,O00004970,05-04-2024,65.95
U008156,O00004971,10-05-2024,151.71
U009895,O00004972,25-11-2024,1051.36
U005091,O00004973,20-04-2024,52.14
U005007,O00004974,12-04-2025,52.25
U005372,O00004975,13-02-2025,31.43
U008178,O00004976,16-01-2025,976.45
U002177,O00004977,19-09-2025,86.97
U005845,O00004979,20-02-2024,96.21
U000897,O00004980,19-03-2024,692.63
U003157,O00004982,01-04-2024,97.24
U008736,O00004983,22-12-2024,144.76
U008895,O00004985,30-07-2024,182.64
U007963,O00004986,23-04-2025,126.7
U005386,O00004988,04-11-2024,1269.59
U003618,O00004989,07-09-2024,273.65
U009905,O00004991,27-06-2025,697.76
U008577,O00004992,20-07-2024,122.67
U002007,O00004993,08-02-2024,241.76
U009543,O00004995,23-03-2024,741.48
U009719,O00004996,04-04-2025,145.87
U008088,O00004998,30-11-2024,2553.82
U007829,O00004999,19-01-2025,6.16
U000911,O00005001,07-02-2025,548.83
U006493,O00005002,02-07-2024,176.91
U005167,O00005004,06-08-2025,521.85
U009771,O00005005,14-07-2024,1134.19
U003284,O00005007,21-01-2025,314.04
U006800,O00005008,29-03-2025,737.64
U008223,O00005010,14-09-2024,416.98
U004964,O00005011,27-11-2024,46.59
U007029,O00005012,30-04-2025,1387.63
U003476,O00005014,10-11-2025,707.79
U000964,O00005015,31-10-2025,945.73
U001271,O00005017,15-09-2025,1727.2
U009774,O00005018,19-05-2024,372.75
U004299,O00005020,04-05-2025,301.89
U007133,O00005021,02-09-2025,564.15
U009445,O00005023,17-03-2024,94.58
U003091,O00005024,10-05-2024,188.18
U004023,O00005026,16-08-2024,7.56
U008760,O00005027,06-02-2025,466.25
U006757,O00005029,26-07-2024,900.12
U003121,O00005030,25-07-2024,252.15
U005607,O00005032,11-04-2024,148.55
U000594,O00005033,04-11-2025,533.63
U005150,O00005035,21-09-2024,270.45
U000493,O00005036,07-05-2025,89.02
U002021,O00005038,09-04-2025,284.54
U004885,O00005039,09-07-2024,436.18
U001002,O00005041,17-05-2024,484.21
U003514,O00005042,19-02-2025,33.05
U000358,O00005043,21-04-2025,22.47
U004928,O00005045,28-07-2025,551.26
U007745,O00005046,29-05-2024,20.4
U007064,O00005048,17-11-2024,238.79
U008267,O00005049,11-09-2025,578.91
U008974,O00005051,27-06-2024,835.25
U000204,O00005052,10-05-2025,309.34
U005817,O00005054,04-08-2024,747.78
U006699,O00005055,20-04-2025,24.94
U001723,O00005057,02-05-2025,107.92
U002775,O00005058,07-09-2024,99.06
U008882,O00005059,31-07-2024,648.48
U005294,O00005060,16-07-2025,581.64
U007889,O00005061,29-01-2024,220.67
U002628,O00005062,25-08-2024,230.15
U005562,O00005063,26-08-2024,257.03
U002782,O00005064,13-06-2025,61.52
U008758,O00005065,02-02-2025,1450.09
U004573,O00005066,30-04-2025,1326.68
U003316,O00005067,02-08-2024,167.45
U000730,O00005068,24-09-2024,294.45
U008827,O00005069,25-08-2024,479.28
U005117,O00005070,09-05-2024,871.71
U005342,O00005071,27-04-2024,167.76
U002404,O00005072,28-12-2024,529.06
U009597,O00005073,17-09-2025,25.97
U001104,O00005074,28-09-2025,76.59
U001515,O00005075,24-07-2025,257.3
U009490,O00005076,10-05-2025,126.54
U004459,O00005077,06-03-2024,4441.96
U006252,O00005078,23-05-2024,187.79
U008611,O00005079,05-09-2024,422.43
U004290,O00005080,08-05-2024,396.95
U008917,O00005081,29-01-2024,3441.37
U009973,O00005082,06-01-2025,88.17
U001735,O00005083,11-10-2024,172.68
U007925,O00005084,25-09-2025,293.07
U002754,O00005085,08-09-2024,494.84
U004298,O00005086,06-08-2025,140.68
U009593,O00005087,07-07-2024,934.06
U005808,O00005088,10-03-2025,476.36
U006313,O00005089,30-01-2025,65.38
U008289,O00005090,30-04-2024,395.89
U000820,O00005091,18-09-2024,369.87
U002908,O00005092,30-08-2024,967.78
U009553,O00005094,10-08-2024,47.35
U001204,O00005095,08-11-2025,931.37
U008824,O00005097,08-04-2024,215.6
U005128,O00005098,26-04-2025,1233.42
U001449,O00005100,26-04-2025,111.12
U004273,O00005101,12-02-2024,20.74
U003873,O00005102,21-08-2024,767.11
U000544,O00005104,25-04-2024,22.55
U001654,O00005105,20-10-2025,642.88
U002969,O00005107,19-02-2024,114.08
U000659,O00005108,14-06-2025,650.72
U008925,O00005110,18-06-2025,1319.87
U007680,O00005111,16-03-2025,136.97
U000160,O00005113,24-05-2024,262.98
U005493,O00005114,05-11-2024,582.9
U003761,O00005116,28-04-2024,259.74
U005295,O00005117,07-10-2024,69.66
U004576,O00005119,08-03-2025,203.57
U000899,O00005120,13-09-2024,224.76
U002322,O00005122,18-05-2025,366.84
U004265,O00005123,30-10-2024,90.65
U009926,O00005124,19-02-2024,705.88
U002678,O00005126,25-06-2024,231.59
U004393,O00005127,12-08-2024,1387.66
U006450,O00005129,29-06-2024,575.67
U009880,O00005130,15-04-2024,1857.5
U004547,O00005132,21-05-2025,105.54
U009322,O00005133,17-04-2024,495.44
U004502,O00005135,08-01-2024,2107.92
U008162,O00005136,18-11-2024,116.37
U002679,O00005138,04-07-2024,88.08
U004632,O00005139,18-03-2024,26.13
U003897,O00005141,06-06-2024,85.85
U004391,O00005142,20-03-2024,1283.59
U008074,O00005144,28-06-2025,1573.59
U000608,O00005145,18-02-2024,452.72
U003730,O00005147,02-09-2024,421.63
U009567,O00005148,16-05-2024,55.59
U000780,O00005149,20-05-2025,40.7
U001484,O00005151,20-03-2025,1243.77
U006908,O00005152,27-06-2024,200.91
U005919,O00005154,16-03-2024,718.65
U000788,O00005155,14-08-2024,365.24
U002022,O00005157,01-02-2025,181.14
U005881,O00005158,06-05-2024,559.66
U007769,O00005160,06-07-2024,794.37
U007544,O00005161,05-02-2024,402.84
U006005,O00005163,20-05-2025,1180.33
U004572,O00005164,10-11-2024,390.42
U006710,O00005166,24-07-2025,44.38
U008480,O00005167,16-10-2024,1211.04
U006968,O00005169,12-07-2024,440.74
U007886,O00005170,30-10-2025,532.83
U005099,O00005171,19-06-2024,1680.02
U004903,O00005172,29-11-2024,203.11
U004049,O00005173,13-05-2024,1383.96
U002863,O00005174,26-10-2024,165.38
U009172,O00005175,14-09-2024,712.4
U004204,O00005176,17-04-2024,733.03
U001144,O00005177,16-04-2025,115.43
U007204,O00005178,21-06-2024,4700.56
U004661,O00005179,22-05-2025,1292.26
U008151,O00005180,26-03-2024,864.19
U003708,O00005181,17-02-2024,335.6
U007397,O00005182,03-07-2024,143.9
U009662,O00005183,23-08-2024,65.31
U009793,O00005184,20-04-2025,411.85
U006473,O00005185,07-07-2025,140.43
U006744,O00005186,06-09-2025,287.0
U005368,O00005187,06-01-2025,104.12
U006553,O00005188,14-12-2024,133.2
U008736,O00005189,13-03-2024,549.81
U008450,O00005190,19-02-2025,543.7
U006066,O00005191,25-02-2025,21.02
U000528,O00005192,26-06-2024,1935.19
U005627,O00005193,19-10-2025,447.42
U000279,O00005194,22-01-2024,365.24
U009826,O00005195,24-05-2025,14.96
U001404,O00005196,29-05-2025,131.24
U007115,O00005197,06-08-2024,1090.13
U003570,O00005198,23-10-2024,544.95
U008330,O00005199,01-10-2024,1584.58
U009759,O00005200,06-07-2025,566.94
U008086,O00005201,02-05-2025,514.67
U005703,O00005202,21-02-2024,1631.37
U000142,O00005203,30-01-2024,1398.35
U008553,O00005204,06-05-2024,1089.36
U006556,O00005206,12-03-2024,357.42
U009825,O00005207,18-02-2025,1996.94
U009852,O00005209,21-10-2025,729.28
U007827,O00005210,22-09-2025,252.57
U004226,O00005211,03-07-2024,2169.98
U002177,O00005213,18-07-2024,31.47
U001163,O00005214,17-12-2024,195.46
U004887,O00005216,15-04-2024,264.87
U006567,O00005217,18-11-2024,64.82
U005675,O00005219,01-07-2024,714.75
U005933,O00005220,10-03-2024,131.08
U002577,O00005222,29-01-2025,132.06
U006900,O00005223,07-09-2025,27.21
U003567,O00005225,04-09-2024,84.48
U006026,O00005226,30-03-2024,299.66
U001507,O00005228,06-08-2025,393.42
U004776,O00005229,29-07-2025,21.46
U007625,O00005231,26-11-2024,1365.12
U007981,O00005232,11-10-2025,119.19
U006268,O00005234,16-08-2025,66.82
U008428,O00005235,30-04-2024,83.02
U004734,O00005236,03-04-2024,523.42
U008476,O00005238,08-03-2025,442.12
U007930,O00005239,28-12-2024,1675.92
U005566,O00005241,15-08-2024,59.96
U004324,O00005242,12-09-2025,298.92
U004063,O00005244,23-09-2025,355.14
U005858,O00005245,02-08-2025,1760.43
U008417,O00005247,14-01-2024,149.02
U006243,O00005248,29-01-2024,28.49
U006306,O00005250,12-05-2024,972.8
U000998,O00005251,20-01-2025,1015.47
U002464,O00005253,10-06-2025,48.22
